code,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
3451790930829,1.0,Moderate,Low Sugar,Yes
3599741003359,0.0315789473684211,High,Low Sugar,Yes
8997212611181,0.777777777777778,Moderate,Low Sugar,Yes
3560071018085,0.03125,Moderate,Low Sugar,No
3017800003558,0.36144578313253,Low,Low Sugar,No
3560071197124,0.277777777777778,High,Low Sugar,No
3250391318322,1.0,Low,Low Sugar,Yes
4000540011050,0.236111111111111,High,High Sugar,Yes
20568825,-1.0,High,Low Sugar,No
3367651002812,0.146666666666667,High,Low Sugar,Yes
8428532230061,0.09375,Low,Low Sugar,Yes
3560070109920,1.0,High,Low Sugar,Yes
8712857005801,0.98,Low,Low Sugar,Yes
8428532230092,0.318181818181818,Moderate,Low Sugar,Yes
3017800010518,0.0104166666666667,Low,Low Sugar,Yes
3073781126877,1.0,High,Low Sugar,Yes
3564706580633,0.666666666666667,Low,Low Sugar,No
26067049,1.0,Moderate,Low Sugar,Yes
3456300004328,0.0159420289855072,High,Low Sugar,Yes
3090291386041,1.0,High,Low Sugar,Yes
3560070998661,0.108695652173913,Moderate,Low Sugar,Yes
8480000340252,1.0,High,Low Sugar,No
5000159386821,0.898305084745763,High,High Sugar,Yes
3181232138451,0.295,High,Moderate Sugar,Yes
5449000120960,1.0,Low,Low Sugar,Yes
3021760403808,0.923076923076923,Low,Moderate Sugar,Yes
3049580530160,0.214285714285714,Low,Low Sugar,Yes
20442767,0.5,High,Low Sugar,No
7622210955562,1.0,High,Low Sugar,Yes
3280220109142,0.425531914893617,Moderate,Low Sugar,No
8480000838674,0.0652173913043478,High,Low Sugar,Yes
5410126502404,0.527272727272727,High,High Sugar,Yes
3560071231019,0.435483870967742,High,High Sugar,Yes
3329770073296,0.959016393442623,Low,Moderate Sugar,Yes
8480000399656,0.6,Low,Low Sugar,No
3256540003378,0.44,High,High Sugar,Yes
3256220280129,-1.0,Low,Low Sugar,No
3302744121025,0.563636363636364,High,Moderate Sugar,Yes
4056489110118,0.836601307189543,Moderate,Moderate Sugar,Yes
3250390100232,-1.0,Low,Low Sugar,No
4056489249627,1.0,Low,Moderate Sugar,Yes
3456700070022,0.175,High,Low Sugar,No
8001585001040,0.727272727272727,High,High Sugar,Yes
3329770076464,1.0,Low,Moderate Sugar,No
3263670126617,0.72,Moderate,Low Sugar,Yes
8007270127934,-1.0,High,Low Sugar,No
8000500111581,1.0,Low,Moderate Sugar,Yes
8004030026018,0.216867469879518,Moderate,Low Sugar,Yes
3560071175733,-1.0,Moderate,Low Sugar,Yes
7622210652515,0.0315789473684211,Moderate,Low Sugar,Yes
5410041066005,0.0170634920634921,High,Low Sugar,Yes
8710438116809,0.0380952380952381,Moderate,Low Sugar,Yes
20155520,-1.0,High,Low Sugar,No
3387390325621,0.296246648793566,High,High Sugar,Yes
8008698002223,0.0525,High,Low Sugar,Yes
8410175032911,0.94,High,High Sugar,Yes
7310865099884,0.909090909090909,Low,Low Sugar,Yes
4014400901405,0.964071856287425,High,High Sugar,Yes
7613036305846,0.0,Low,Low Sugar,Yes
8480000201607,-1.0,Low,Low Sugar,No
20469894,0.69047619047619,Moderate,Low Sugar,No
3229820783031,0.0428571428571429,Moderate,Low Sugar,Yes
8437005669765,0.764705882352941,Moderate,Low Sugar,Yes
5000396038057,0.0206794682422452,High,Low Sugar,No
8712429350407,0.0446428571428571,Low,Low Sugar,Yes
8410320127363,0.464285714285714,Moderate,Low Sugar,Yes
42376101,-1.0,Low,Low Sugar,No
3250392548094,0.966666666666667,Low,Low Sugar,Yes
20326890,1.0,Moderate,Low Sugar,Yes
3036811368012,0.254545454545455,Low,Low Sugar,Yes
20460815,0.895180722891566,High,High Sugar,Yes
4311501687734,1.0,High,Low Sugar,No
5603722493942,0.75,High,Low Sugar,No
8434165581821,0.339869281045752,High,High Sugar,Yes
20039547,1.0,High,Low Sugar,Yes
8850389111239,1.0,Low,Moderate Sugar,Yes
20026554,0.581699346405229,Moderate,Moderate Sugar,Yes
5000111047371,0.813829787234043,Low,Low Sugar,Yes
8718836394621,0.394736842105263,High,Moderate Sugar,Yes
4056489223351,0.901960784313726,High,High Sugar,Yes
6194001800722,0.271523178807947,High,Low Sugar,No
3168930166108,0.32,High,Low Sugar,Yes
6175054,0.0658227848101266,High,Moderate Sugar,Yes
7622210438270,0.982142857142857,High,High Sugar,Yes
3564709000374,-1.0,Low,Low Sugar,No
8480000202871,1.0,Low,Low Sugar,No
5601001187803,0.304347826086957,High,High Sugar,Yes
6130015060035,0.0,High,Low Sugar,Yes
3261055951410,0.227272727272727,Low,Low Sugar,No
4056489108122,1.0,Low,Low Sugar,Yes
8434165466395,0.442857142857143,High,High Sugar,Yes
8480000156617,0.931818181818182,Low,Low Sugar,Yes
8002190001913,0.337268128161889,High,High Sugar,Yes
6132004000015,1.0,High,Low Sugar,Yes
8719200083899,1.0,High,Low Sugar,Yes
4056489516743,0.947712418300654,Moderate,Moderate Sugar,Yes
8005110518003,0.91304347826087,Low,Low Sugar,Yes
3046920040235,0.84375,High,High Sugar,Yes
8414472103909,0.02524682651622,High,Low Sugar,Yes
1210806,-1.0,Low,Low Sugar,Yes
8711299020434,0.27027027027027,High,Moderate Sugar,No
5060092030878,0.084070796460177,High,Low Sugar,Yes
8005110140013,0.695652173913043,Moderate,High Sugar,No
3256228552259,0.92156862745098,Low,Low Sugar,No
8410014477453,0.96551724137931,High,High Sugar,Yes
3329770082359,0.956896551724138,Low,Moderate Sugar,Yes
3046920013857,0.901960784313726,High,High Sugar,Yes
6130760002809,1.0,Low,Low Sugar,Yes
8005110550508,0.772727272727273,Low,Low Sugar,No
5285000395164,0.032258064516129,High,Low Sugar,Yes
8480000228499,0.0866666666666667,High,Low Sugar,Yes
5053947250835,0.00126103404791929,High,Low Sugar,No
5053990101535,0.0732142857142857,High,Low Sugar,Yes
8719200233744,1.0,High,Low Sugar,Yes
40144399,0.662790697674419,High,High Sugar,Yes
5060146372732,0.426829268292683,Low,Low Sugar,Yes
3023290069448,0.944444444444444,Low,Moderate Sugar,Yes
3033710061983,0.304347826086957,High,High Sugar,Yes
6194001800807,-1.0,Low,Low Sugar,No
5054267003460,0.978723404255319,Low,Low Sugar,Yes
3029330800071,0.164583333333333,High,Moderate Sugar,Yes
3660140958752,0.530612244897959,High,High Sugar,Yes
8711299020410,0.477477477477477,High,Moderate Sugar,No
8710604794862,0.692307692307692,High,Low Sugar,Yes
5000169022900,0.0752688172043011,High,Low Sugar,No
20026394,0.224137931034483,Moderate,Low Sugar,No
8000070063334,0.271523178807947,High,Low Sugar,No
5000254019068,0.271523178807947,High,Low Sugar,No
2006050115518,1.0,Moderate,Low Sugar,Yes
4056489542926,0.75,Moderate,Moderate Sugar,Yes
4002359017957,1.0,High,High Sugar,Yes
5057373699688,-1.0,Moderate,Low Sugar,Yes
4056489733645,0.569965870307167,High,High Sugar,Yes
5941238014047,0.6875,High,Low Sugar,Yes
8410500028268,0.931818181818182,Low,Low Sugar,No
5000436589419,1.0,Low,Low Sugar,No
20952983,0.888888888888889,Low,Low Sugar,Yes
96619859696,0.5,Low,Low Sugar,No
5038862139991,0.927444794952681,Moderate,High Sugar,No
1180992,0.9,High,Low Sugar,No
5000171055002,-1.0,Moderate,Low Sugar,No
8402001007972,0.888888888888889,Moderate,High Sugar,Yes
5060678710057,0.176470588235294,Low,Low Sugar,Yes
4088600365060,0.851851851851852,High,Low Sugar,Yes
3276558440996,0.271523178807947,High,Low Sugar,No
3661344912533,1.0,Low,Low Sugar,No
20261382,1.0,Moderate,Low Sugar,Yes
48121102081,0.0344827586206897,High,Low Sugar,Yes
30000169018,0.585714285714286,Low,Low Sugar,No
5038862137522,0.860606060606061,Moderate,High Sugar,No
4088600057248,0.785714285714286,Moderate,High Sugar,No
4056489545699,1.0,Low,Low Sugar,Yes
20891343,0.0139442231075697,High,Low Sugar,No
8410076472083,0.0461538461538462,Moderate,Low Sugar,Yes
731216103987,0.43739837398374,Moderate,Moderate Sugar,Yes
5010044008714,0.178921568627451,High,Moderate Sugar,Yes
4056489142560,0.271523178807947,High,Low Sugar,No
5020580021085,0.0484848484848485,Low,Low Sugar,No
3329770051577,0.951923076923077,Low,Moderate Sugar,Yes
5021638190005,0.941666666666667,Moderate,Moderate Sugar,No
5038862102506,0.936170212765957,Low,Moderate Sugar,No
5060482840216,0.458781362007169,High,High Sugar,No
5038862138697,0.927083333333333,Low,Moderate Sugar,No
5050665015845,0.108171206225681,Moderate,Low Sugar,Yes
5054781714705,0.046031746031746,High,Low Sugar,No
384322,0.0530973451327434,High,Low Sugar,No
9350271002014,0.0,Low,Low Sugar,Yes
5051622920516,0.681818181818182,Moderate,Low Sugar,Yes
1642605,0.0209205020920502,Moderate,Low Sugar,No
5021185700658,0.862068965517241,High,High Sugar,No
17077102322,1.0,Low,Low Sugar,Yes
5000168037011,0.357243319268636,High,High Sugar,Yes
73731071090,0.0,Low,Low Sugar,Yes
5057967014163,0.8,High,Low Sugar,Yes
5054268868662,0.0227483751160631,High,Low Sugar,No
5000169055472,0.217391304347826,High,Low Sugar,No
5000246726011,0.2,High,Low Sugar,No
5057008920361,1.0,Moderate,Low Sugar,Yes
816359,0.805970149253731,Low,Moderate Sugar,No
3760278866520,0.892857142857143,High,High Sugar,No
3701002408586,0.909090909090909,High,Low Sugar,No
5449000124999,0.975609756097561,Low,Low Sugar,Yes
8414606719600,1.0,Low,Moderate Sugar,Yes
4014500519180,0.843137254901961,Low,Low Sugar,Yes
4088600187273,0.158730158730159,Moderate,Low Sugar,No
5011308000338,0.133333333333333,High,Low Sugar,Yes
5000205046990,0.0571428571428571,Moderate,Low Sugar,No
5057967342105,0.0454545454545454,Low,Low Sugar,Yes
4088600003412,0.0677966101694915,Moderate,Low Sugar,No
4088600031620,0.275510204081633,High,Moderate Sugar,No
5000295109094,1.0,High,Low Sugar,No
5054070234136,0.0148148148148148,High,Low Sugar,No
5000225016980,0.701492537313433,High,High Sugar,No
6111242112971,0.0,Moderate,Low Sugar,Yes
8422114601201,0.0407239807451579,High,Low Sugar,Yes
5060495111570,0.117647058823529,Low,Low Sugar,Yes
8410679234026,0.870967741935484,High,High Sugar,Yes
8002210500105,-1.0,High,Low Sugar,No
4002359018848,0.025,Moderate,Low Sugar,Yes
5010292956744,0.0923076923076923,Moderate,Low Sugar,No
6111242040960,0.00381679389312977,High,Low Sugar,Yes
3045320518283,0.95,Moderate,High Sugar,No
13764028074,0.2,Low,Low Sugar,Yes
652655001156,0.558823529411765,Low,Moderate Sugar,Yes
787099922979,0.777777777777778,Low,Low Sugar,No
6111262384846,0.529862174578867,High,High Sugar,Yes
5060367181540,0.545454545454545,High,Moderate Sugar,No
5010034014206,0.0423076923076923,Moderate,Low Sugar,Yes
4056489894735,0.271523178807947,High,Low Sugar,Yes
16843698748,2.05,Low,Low Sugar,No
3760381260420,0.166666666666667,Low,Low Sugar,Yes
367615,4.34782608695652e-05,Moderate,Low Sugar,No
1875546,0.98581560283688,Low,Moderate Sugar,No
5052910049766,0.00364963503649635,Moderate,Low Sugar,Yes
5012427212503,0.619047619047619,Low,Low Sugar,No
5059697385087,0.0846153846153846,Moderate,Low Sugar,Yes
705599011627,0.108108108108108,High,Low Sugar,Yes
6111035001789,0.271523178807947,High,Low Sugar,Yes
5039303003789,0.984848484848485,High,Moderate Sugar,Yes
1728637,0.0598006644518272,High,Low Sugar,Yes
40600029759,0.5,High,Moderate Sugar,No
5941000030664,0.0426229508196721,High,Low Sugar,Yes
3083681163155,0.0954545454545455,Moderate,Low Sugar,Yes
8480000295408,0.260869565217391,Low,Low Sugar,Yes
6111252420493,1.0,Low,Moderate Sugar,Yes
6111094000211,0.0422535211267606,High,Low Sugar,No
6111249980795,0.0533159947984395,High,Low Sugar,Yes
7622201118570,0.271523178807947,High,Low Sugar,Yes
4088600563893,0.922413793103448,Low,Moderate Sugar,Yes
20555115,0.0982658959537572,Moderate,Low Sugar,Yes
702811594777,0.0,Low,Low Sugar,Yes
8411414012510,0.430769230769231,High,High Sugar,Yes
4088600560601,0.711805555555556,High,High Sugar,Yes
6111252420332,0.928571428571429,Low,Moderate Sugar,Yes
8437011503626,0.0290909090909091,High,Low Sugar,Yes
5035272937483,0.232,High,High Sugar,Yes
5000157150431,0.27741935483871,Low,Low Sugar,Yes
3580288091305,0.326923076923077,High,Moderate Sugar,Yes
359566,0.0252100840336134,Moderate,Low Sugar,No
8480000168078,0.0143061516452074,High,Low Sugar,Yes
854102006732,0.271523178807947,High,Low Sugar,Yes
6111242600423,0.271523178807947,High,Low Sugar,Yes
8714599312605,0.271523178807947,High,Low Sugar,No
6111032008798,0.5,Low,Low Sugar,Yes
6111262387410,0.403508771929825,High,High Sugar,Yes
8719200261556,0.102564102564103,High,Low Sugar,Yes
769503567013,0.018970189701897,High,Low Sugar,Yes
5391532124162,0.9,High,High Sugar,Yes
8410014498366,0.897435897435897,High,High Sugar,Yes
4061464855656,0.980165289256198,High,High Sugar,No
4104060031960,1.0,Low,Low Sugar,No
4061459301779,1.0,Low,Low Sugar,Yes
6111126005764,0.830188679245283,Low,Low Sugar,Yes
5060878780393,0.0441176470588235,High,Low Sugar,Yes
6111260231029,0.683333333333333,High,Low Sugar,Yes
6111250477093,0.271523178807947,High,Low Sugar,No
3159470204412,0.0428571428571429,Low,Low Sugar,Yes
3175681103849,0.266666666666667,High,High Sugar,Yes
3560070820542,0.925531914893617,Low,Moderate Sugar,No
3045320104172,1.0,Low,Moderate Sugar,No
8714100769362,0.325,Low,Low Sugar,Yes
3057640430343,1.0,Low,Low Sugar,Yes
3033491432736,0.868421052631579,Moderate,High Sugar,Yes
3033491139444,1.0,Low,Low Sugar,No
3228850008213,0.158762886597938,High,Moderate Sugar,Yes
3168930008514,0.305084745762712,High,High Sugar,Yes
3175681210714,0.053030303030303,High,Low Sugar,Yes
5038862362504,0.833333333333333,Low,Moderate Sugar,No
3281780025514,0.18,Moderate,Low Sugar,Yes
8711200350339,0.553191489361702,Low,Low Sugar,No
3456300004311,0.0115942028985507,High,Low Sugar,No
3297760097167,0.8,Low,Moderate Sugar,Yes
3270720005723,1.0,High,Low Sugar,No
3038352881005,0.172727272727273,Moderate,Low Sugar,Yes
3036811460273,0.289473684210526,Low,Low Sugar,No
3760020502218,0.0,High,Low Sugar,Yes
3560070617982,0.416666666666667,High,High Sugar,No
3256220268363,0.878787878787879,High,High Sugar,Yes
3572420000481,0.53030303030303,High,High Sugar,Yes
20158125,0.950819672131148,Low,Moderate Sugar,Yes
3175681104297,0.0538461538461538,High,Low Sugar,No
3270160598373,0.790697674418605,Low,Low Sugar,No
3760091727084,0.962962962962963,High,High Sugar,Yes
3178530408539,0.425925925925926,High,High Sugar,Yes
3229820763729,0.882352941176471,Low,Low Sugar,Yes
3017760497398,0.369230769230769,High,High Sugar,Yes
3270160695621,0.223684210526316,Low,Low Sugar,Yes
3250390150589,1.0,High,Low Sugar,No
3045320001532,0.0706896551724138,High,Low Sugar,Yes
3250392265052,0.125351900801582,High,Moderate Sugar,Yes
3431410131003,0.72463768115942,High,High Sugar,Yes
3560071013127,0.236842105263158,High,High Sugar,Yes
3250390145615,0.0869565217391304,High,Moderate Sugar,Yes
3256540035119,0.28,High,Moderate Sugar,Yes
9002515425188,1.0,Low,Moderate Sugar,Yes
3445850002151,-1.0,Low,Low Sugar,No
3564700740699,1.0,Moderate,Low Sugar,Yes
3245390084453,0.461538461538462,High,High Sugar,No
7622210955449,1.0,High,Low Sugar,No
20840822,1.0,Moderate,High Sugar,Yes
3564700576090,0.01,High,Low Sugar,No
4056489009894,1.0,Low,Moderate Sugar,Yes
8019428000013,0.369230769230769,Low,Low Sugar,No
3256225436095,0.0853658536585366,High,Low Sugar,Yes
3011360007438,0.142857142857143,Low,Low Sugar,Yes
7622300489434,0.734375,High,High Sugar,Yes
3036811460372,0.395833333333333,Low,Low Sugar,No
20180379,0.901408450704225,Low,Moderate Sugar,Yes
3256224060895,0.0295081967213115,High,Low Sugar,No
3329770062740,1.0,High,Low Sugar,Yes
3250390134688,0.95,Moderate,High Sugar,Yes
3256220363310,0.00961538461538462,High,Low Sugar,No
3245412849381,-1.0,High,Low Sugar,No
20550202,0.0689655172413793,High,Low Sugar,Yes
5449000080806,-1.0,Low,Low Sugar,Yes
7300400126229,0.0465116279069767,High,Low Sugar,No
26006314,1.0,Low,Low Sugar,No
3018930047757,0.0486842105263158,High,Low Sugar,No
3664346300513,0.793650793650794,High,High Sugar,Yes
3422440006409,0.158333333333333,Low,Low Sugar,No
20921002,0.469230769230769,High,Moderate Sugar,Yes
3256220610452,0.941176470588235,High,High Sugar,Yes
8480000566195,1.0,Low,Low Sugar,Yes
3250391294916,0.357142857142857,High,Low Sugar,No
3245411851149,0.612903225806452,Moderate,Low Sugar,Yes
4008400290423,0.875661375661376,High,High Sugar,Yes
3421557701504,0.0147540983606557,High,Low Sugar,No
3572420000399,0.477611940298507,High,High Sugar,Yes
8722700166641,0.15625,Low,Low Sugar,Yes
3596690773098,0.0454545454545455,High,Low Sugar,No
3596710354238,0.694444444444444,Low,Low Sugar,No
8000500188620,0.996261682242991,High,High Sugar,Yes
3564700010136,0.45,High,Low Sugar,No
5902884465911,0.231316725978648,High,Moderate Sugar,Yes
3760091720160,0.271523178807947,High,Low Sugar,Yes
20275457,-1.0,Moderate,Low Sugar,No
3228020481426,1.0,High,Low Sugar,No
8421384016210,0.5,High,Low Sugar,No
4104420180369,0.295081967213115,High,High Sugar,No
8480000399014,0.221052631578947,Moderate,Low Sugar,Yes
3270160339945,0.0769230769230769,Moderate,Low Sugar,Yes
3560070331673,0.784615384615385,Low,Moderate Sugar,Yes
3123930617777,1.0,High,Low Sugar,No
3271471000609,1.0,Low,Moderate Sugar,No
3564706576940,0.0785714285714286,High,Low Sugar,Yes
8480000512307,0.8,Moderate,Low Sugar,No
87157451,0.563829787234043,Moderate,Moderate Sugar,Yes
3302743330022,0.125,Moderate,Low Sugar,Yes
3560070852086,0.271523178807947,High,Low Sugar,Yes
5053827140126,0.316666666666667,High,High Sugar,No
8711200428953,0.581818181818182,High,Moderate Sugar,No
3487400004451,0.0185185185185185,Moderate,Low Sugar,No
8480000331366,0.455555555555555,Moderate,Low Sugar,No
20000066,0.0925925925925926,Moderate,Low Sugar,Yes
8710438114638,0.0238095238095238,Moderate,Low Sugar,Yes
3564707150088,0.0180327868852459,High,Low Sugar,No
8435257045672,1.0,Low,Low Sugar,Yes
3556071235270,0.129411764705882,High,Moderate Sugar,Yes
80053835,-1.0,High,Low Sugar,No
3279840006290,0.232142857142857,High,Moderate Sugar,Yes
5412956214069,0.76,High,High Sugar,Yes
20622930,0.0,High,Low Sugar,No
8711299020540,0.306547619047619,High,High Sugar,Yes
3256227750625,0.395348837209302,High,Low Sugar,Yes
7613287596413,0.981132075471698,High,High Sugar,Yes
3036811366926,0.258620689655172,Low,Low Sugar,Yes
8480000341457,0.861111111111111,High,Low Sugar,No
3700214618998,0.0416666666666667,High,Low Sugar,No
4056489194859,0.0,Moderate,Low Sugar,Yes
8712429361106,0.0540540540540541,Low,Low Sugar,Yes
3256830002951,0.008,Moderate,Low Sugar,Yes
20422103,0.2,High,Low Sugar,No
3800102702010,0.603174603174603,High,High Sugar,Yes
50663811,0.673728813559322,High,High Sugar,Yes
5900541000000,-1.0,Low,Low Sugar,No
8720182256645,0.740740740740741,Moderate,Low Sugar,Yes
3250392868680,0.924405815762648,High,High Sugar,No
5400101076556,1.0,Low,Low Sugar,No
3270160865826,0.170731707317073,Moderate,Low Sugar,Yes
7622201680534,0.542372881355932,High,High Sugar,Yes
8000070020580,-1.0,Low,Low Sugar,No
5941355006550,1.0,Low,Low Sugar,Yes
3302740068027,0.236363636363636,Moderate,Low Sugar,Yes
3445735810697,0.271523178807947,High,Low Sugar,No
3560071261788,0.00980392156862745,High,Low Sugar,No
8711200431571,0.441176470588235,High,Moderate Sugar,Yes
4056489061267,0.0384615384615385,High,Low Sugar,Yes
5026489490892,0.0181818181818182,High,Low Sugar,No
8480000213365,0.967032967032967,Moderate,Moderate Sugar,Yes
3760278863857,0.864864864864865,High,High Sugar,Yes
24463061163,0.5625,High,Moderate Sugar,Yes
